INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER
CE.RA.CULIND1.1.OV.CULOCC1.0,TUR,2014,1.78639,,
CE.RA.CULIND1.1.OV.CULOCC1.0,TUR,2015,1.84332,,
CE.RA.CULIND1.1.OV.CULOCC1.0,UGA,2012,0.90300,,
CE.RA.CULIND1.1.OV.CULOCC1.0,URY,2013,1.69925,,
CE.RA.CULIND1.1.OV.CULOCC1.0,VNM,2014,0.62884,,
CE.RA.CULIND1.1.OV.CULOCC1.0,VNM,2015,0.68822,,
CE.RA.CULIND1.1.OV.CULOCC1.1,ARM,2014,22.33593,,
CE.RA.CULIND1.1.OV.CULOCC1.1,ARM,2015,13.14909,,
CE.RA.CULIND1.1.OV.CULOCC1.1,AUT,2014,38.94366,,
CE.RA.CULIND1.1.OV.CULOCC1.1,AUT,2015,39.46128,,
CE.RA.CULIND1.1.OV.CULOCC1.1,BEL,2014,28.59758,,
CE.RA.CULIND1.1.OV.CULOCC1.1,BEL,2015,31.79135,,
CE.RA.CULIND1.1.OV.CULOCC1.1,BGR,2014,23.44498,,
CE.RA.CULIND1.1.OV.CULOCC1.1,BGR,2015,22.92945,,
CE.RA.CULIND1.1.OV.CULOCC1.1,BIH,2014,21.66259,,
CE.RA.CULIND1.1.OV.CULOCC1.1,BIH,2015,20.44890,,
CE.RA.CULIND1.1.OV.CULOCC1.1,BMU,2010,26.71167,,
CE.RA.CULIND1.1.OV.CULOCC1.1,BOL,2011,24.75958,,
CE.RA.CULIND1.1.OV.CULOCC1.1,BOL,2015,23.15263,,
CE.RA.CULIND1.1.OV.CULOCC1.1,BRA,2013,18.94915,,
CE.RA.CULIND1.1.OV.CULOCC1.1,BRN,2014,13.11964,,
CE.RA.CULIND1.1.OV.CULOCC1.1,CAN,2015,31.40020,,
CE.RA.CULIND1.1.OV.CULOCC1.1,CHE,2014,22.74875,,
CE.RA.CULIND1.1.OV.CULOCC1.1,CHL,2013,10.55588,,
CE.RA.CULIND1.1.OV.CULOCC1.1,CPV,2015,22.06431,,
CE.RA.CULIND1.1.OV.CULOCC1.1,CRI,2015,13.49251,,
CE.RA.CULIND1.1.OV.CULOCC1.1,CYM,2016,31.62304,,
CE.RA.CULIND1.1.OV.CULOCC1.1,CZE,2014,28.97853,,
CE.RA.CULIND1.1.OV.CULOCC1.1,CZE,2015,36.12468,,
CE.RA.CULIND1.1.OV.CULOCC1.1,DEU,2015,30.50177,,
CE.RA.CULIND1.1.OV.CULOCC1.1,DNK,2013,25.63398,,
CE.RA.CULIND1.1.OV.CULOCC1.1,DNK,2014,26.87374,,
CE.RA.CULIND1.1.OV.CULOCC1.1,DOM,2013,3.89070,,
CE.RA.CULIND1.1.OV.CULOCC1.1,ECU,2013,0,NIL,
CE.RA.CULIND1.1.OV.CULOCC1.1,ECU,2015,18.22045,,
CE.RA.CULIND1.1.OV.CULOCC1.1,ESP,2014,52.91606,,
CE.RA.CULIND1.1.OV.CULOCC1.1,ESP,2015,51.84543,,
CE.RA.CULIND1.1.OV.CULOCC1.1,EST,2014,46.28504,,
CE.RA.CULIND1.1.OV.CULOCC1.1,EST,2015,47.79060,,
CE.RA.CULIND1.1.OV.CULOCC1.1,FIN,2014,38.00539,,
CE.RA.CULIND1.1.OV.CULOCC1.1,FIN,2015,45.55381,,
CE.RA.CULIND1.1.OV.CULOCC1.1,FRA,2014,40.15546,,
CE.RA.CULIND1.1.OV.CULOCC1.1,FRA,2015,39.32289,,
CE.RA.CULIND1.1.OV.CULOCC1.1,GHA,2014,15.42394,,
CE.RA.CULIND1.1.OV.CULOCC1.1,GRC,2015,29.87118,,
CE.RA.CULIND1.1.OV.CULOCC1.1,HND,2010,8.83457,,
CE.RA.CULIND1.1.OV.CULOCC1.1,HND,2015,9.68126,,
CE.RA.CULIND1.1.OV.CULOCC1.1,HRV,2015,57.91973,,
CE.RA.CULIND1.1.OV.CULOCC1.1,HUN,2014,35.31426,,
CE.RA.CULIND1.1.OV.CULOCC1.1,HUN,2015,36.27933,,
CE.RA.CULIND1.1.OV.CULOCC1.1,ISL,2015,61.90476,,
CE.RA.CULIND1.1.OV.CULOCC1.1,ISR,2014,43.60884,,
CE.RA.CULIND1.1.OV.CULOCC1.1,ITA,2014,26.82974,,
CE.RA.CULIND1.1.OV.CULOCC1.1,ITA,2015,28.35448,,
CE.RA.CULIND1.1.OV.CULOCC1.1,KOR,2014,23.48529,,
CE.RA.CULIND1.1.OV.CULOCC1.1,KOR,2015,23.42091,,
CE.RA.CULIND1.1.OV.CULOCC1.1,LKA,2015,8.68860,,
CE.RA.CULIND1.1.OV.CULOCC1.1,LTU,2014,38.25325,,
CE.RA.CULIND1.1.OV.CULOCC1.1,LTU,2015,31.13547,,
CE.RA.CULIND1.1.OV.CULOCC1.1,LUX,2014,26.96847,,
CE.RA.CULIND1.1.OV.CULOCC1.1,LUX,2015,19.84212,,
CE.RA.CULIND1.1.OV.CULOCC1.1,LVA,2014,29.03885,,
CE.RA.CULIND1.1.OV.CULOCC1.1,LVA,2015,33.68421,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MAC,2014,51.94805,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MAC,2015,54.05405,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MDA,2014,12.36106,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MDA,2015,18.87081,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MDV,2014,17.63142,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MEX,2014,34.66549,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MEX,2015,32.60115,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MKD,2014,17.05937,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MKD,2015,16.52868,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MLI,2014,77.50367,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MLI,2015,28.44897,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MLT,2014,30.21173,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MLT,2015,39.70131,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MNG,2014,22.27301,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MOZ,2014,5.00947,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MYS,2014,19.10979,,
CE.RA.CULIND1.1.OV.CULOCC1.1,MYS,2015,17.05998,,
CE.RA.CULIND1.1.OV.CULOCC1.1,NIC,2009,11.16953,,
CE.RA.CULIND1.1.OV.CULOCC1.1,NLD,2014,32.73273,,
CE.RA.CULIND1.1.OV.CULOCC1.1,NLD,2015,33.23263,,
CE.RA.CULIND1.1.OV.CULOCC1.1,PAK,2014,6.86744,,
CE.RA.CULIND1.1.OV.CULOCC1.1,PAK,2015,7.49050,,
CE.RA.CULIND1.1.OV.CULOCC1.1,PAN,2013,13.60182,,
CE.RA.CULIND1.1.OV.CULOCC1.1,PAN,2016,11.48376,,
CE.RA.CULIND1.1.OV.CULOCC1.1,PER,2013,8.28333,,
CE.RA.CULIND1.1.OV.CULOCC1.1,PHL,2014,22.23143,,
CE.RA.CULIND1.1.OV.CULOCC1.1,PHL,2015,22.74717,,
CE.RA.CULIND1.1.OV.CULOCC1.1,PRI,2014,58.41479,,
CE.RA.CULIND1.1.OV.CULOCC1.1,PRI,2015,9.76074,,
CE.RA.CULIND1.1.OV.CULOCC1.1,PRT,2014,17.84968,,
CE.RA.CULIND1.1.OV.CULOCC1.1,PRT,2015,19.34933,,
CE.RA.CULIND1.1.OV.CULOCC1.1,PRY,2010,8.47574,,
CE.RA.CULIND1.1.OV.CULOCC1.1,PSE,2014,57.50000,,
CE.RA.CULIND1.1.OV.CULOCC1.1,PSE,2015,66.66667,,
CE.RA.CULIND1.1.OV.CULOCC1.1,ROU,2014,9.74380,,
CE.RA.CULIND1.1.OV.CULOCC1.1,ROU,2015,11.51943,,
CE.RA.CULIND1.1.OV.CULOCC1.1,RUS,2014,28.74696,,
CE.RA.CULIND1.1.OV.CULOCC1.1,SLV,2013,10.96260,,
CE.RA.CULIND1.1.OV.CULOCC1.1,SRB,2014,34.18271,,
CE.RA.CULIND1.1.OV.CULOCC1.1,SRB,2015,30.03053,,
CE.RA.CULIND1.1.OV.CULOCC1.1,SVK,2014,23.11887,,
CE.RA.CULIND1.1.OV.CULOCC1.1,SVK,2015,24.74461,,
CE.RA.CULIND1.1.OV.CULOCC1.1,SWE,2014,44.20488,,
CE.RA.CULIND1.1.OV.CULOCC1.1,SWE,2015,43.47992,,
CE.RA.CULIND1.1.OV.CULOCC1.1,SXM,2013,4.77396,,
CE.RA.CULIND1.1.OV.CULOCC1.1,SYC,2012,0,NA,
CE.RA.CULIND1.1.OV.CULOCC1.1,TGO,2015,5.37648,,
CE.RA.CULIND1.1.OV.CULOCC1.1,THA,2014,23.12494,,
CE.RA.CULIND1.1.OV.CULOCC1.1,THA,2015,24.20991,,
CE.RA.CULIND1.1.OV.CULOCC1.1,TUR,2014,21.00603,,
CE.RA.CULIND1.1.OV.CULOCC1.1,TUR,2015,23.40099,,
CE.RA.CULIND1.1.OV.CULOCC1.1,UGA,2012,10.02573,,
CE.RA.CULIND1.1.OV.CULOCC1.1,URY,2013,8.40758,,
CE.RA.CULIND1.1.OV.CULOCC1.1,VNM,2014,8.10662,,
CE.RA.CULIND1.1.OV.CULOCC1.1,VNM,2015,8.34807,,
CE.RA.CULIND1.1.OV.EXIST2J.2,ARM,2014,23.28559,,
CE.RA.CULIND1.1.OV.EXIST2J.2,AUT,2014,9.34783,,
CE.RA.CULIND1.1.OV.EXIST2J.2,AUT,2015,5.14626,,
CE.RA.CULIND1.1.OV.EXIST2J.2,BEL,2014,4.18731,,
CE.RA.CULIND1.1.OV.EXIST2J.2,BEL,2015,4.79087,,
CE.RA.CULIND1.1.OV.EXIST2J.2,BIH,2014,5.47899,,
CE.RA.CULIND1.1.OV.EXIST2J.2,BOL,2011,2.50166,,
CE.RA.CULIND1.1.OV.EXIST2J.2,BOL,2015,3.28051,,
CE.RA.CULIND1.1.OV.EXIST2J.2,CAN,2015,0,NA,
CE.RA.CULIND1.1.OV.EXIST2J.2,CHE,2014,4.94138,,
CE.RA.CULIND1.1.OV.EXIST2J.2,CHL,2013,3.59363,,
CE.RA.CULIND1.1.OV.EXIST2J.2,COL,2015,13.24757,,
CE.RA.CULIND1.1.OV.EXIST2J.2,CPV,2015,2.01716,,
CE.RA.CULIND1.1.OV.EXIST2J.2,CRI,2015,2.03424,,
CE.RA.CULIND1.1.OV.EXIST2J.2,CZE,2015,5.79320,,
CE.RA.CULIND1.1.OV.EXIST2J.2,DEU,2015,6.47251,,
CE.RA.CULIND1.1.OV.EXIST2J.2,DNK,2013,2.97657,,
CE.RA.CULIND1.1.OV.EXIST2J.2,DNK,2014,2.90916,,
CE.RA.CULIND1.1.OV.EXIST2J.2,DOM,2013,0,NA,
CE.RA.CULIND1.1.OV.EXIST2J.2,ECU,2013,0.04474,,
CE.RA.CULIND1.1.OV.EXIST2J.2,ECU,2015,1.67521,,
CE.RA.CULIND1.1.OV.EXIST2J.2,ESP,2014,13.29016,,
CE.RA.CULIND1.1.OV.EXIST2J.2,ESP,2015,9.75954,,
CE.RA.CULIND1.1.OV.EXIST2J.2,EST,2014,11.28834,,
CE.RA.CULIND1.1.OV.EXIST2J.2,EST,2015,12.46202,,
CE.RA.CULIND1.1.OV.EXIST2J.2,FIN,2014,5.51242,,
CE.RA.CULIND1.1.OV.EXIST2J.2,FIN,2015,7.55488,,
CE.RA.CULIND1.1.OV.EXIST2J.2,GHA,2014,1.20557,,
CE.RA.CULIND1.1.OV.EXIST2J.2,HND,2010,0.41825,,
CE.RA.CULIND1.1.OV.EXIST2J.2,HUN,2014,6.38479,,
CE.RA.CULIND1.1.OV.EXIST2J.2,HUN,2015,8.83164,,
CE.RA.CULIND1.1.OV.EXIST2J.2,ISL,2015,36.53846,,
CE.RA.CULIND1.1.OV.EXIST2J.2,ITA,2014,4.14579,,
CE.RA.CULIND1.1.OV.EXIST2J.2,ITA,2015,5.12927,,
CE.RA.CULIND1.1.OV.EXIST2J.2,LKA,2015,14.32632,,
CE.RA.CULIND1.1.OV.EXIST2J.2,LTU,2014,5.21963,,
CE.RA.CULIND1.1.OV.EXIST2J.2,LTU,2015,6.15836,,
CE.RA.CULIND1.1.OV.EXIST2J.2,LUX,2015,0,NA,
CE.RA.CULIND1.1.OV.EXIST2J.2,LVA,2015,9.05350,,
CE.RA.CULIND1.1.OV.EXIST2J.2,MEX,2014,6.12309,,
CE.RA.CULIND1.1.OV.EXIST2J.2,MEX,2015,6.34641,,
CE.RA.CULIND1.1.OV.EXIST2J.2,MLI,2015,0.86855,,
CE.RA.CULIND1.1.OV.EXIST2J.2,MLT,2014,7.10243,,
CE.RA.CULIND1.1.OV.EXIST2J.2,MLT,2015,7.50751,,
CE.RA.CULIND1.1.OV.EXIST2J.2,MNG,2014,1.24993,,
CE.RA.CULIND1.1.OV.EXIST2J.2,NIC,2009,0.67800,,
CE.RA.CULIND1.1.OV.EXIST2J.2,NLD,2014,5.66860,,
CE.RA.CULIND1.1.OV.EXIST2J.2,NLD,2015,5.80110,,
CE.RA.CULIND1.1.OV.EXIST2J.2,PAK,2014,0.68087,,
CE.RA.CULIND1.1.OV.EXIST2J.2,PAK,2015,21.52423,,
CE.RA.CULIND1.1.OV.EXIST2J.2,PAN,2013,1.39351,,
CE.RA.CULIND1.1.OV.EXIST2J.2,PAN,2016,1.14465,,
CE.RA.CULIND1.1.OV.EXIST2J.2,PER,2013,1.46205,,
CE.RA.CULIND1.1.OV.EXIST2J.2,PRT,2014,4.37746,,
CE.RA.CULIND1.1.OV.EXIST2J.2,PRT,2015,5.20337,,
CE.RA.CULIND1.1.OV.EXIST2J.2,PRY,2010,1.71797,,
CE.RA.CULIND1.1.OV.EXIST2J.2,ROU,2015,0.74785,,
CE.RA.CULIND1.1.OV.EXIST2J.2,RUS,2014,4.15726,,
CE.RA.CULIND1.1.OV.EXIST2J.2,SLV,2013,1.07820,,
CE.RA.CULIND1.1.OV.EXIST2J.2,SRB,2014,4.22998,,
CE.RA.CULIND1.1.OV.EXIST2J.2,SRB,2015,3.47702,,
CE.RA.CULIND1.1.OV.EXIST2J.2,SVK,2014,7.28745,,
CE.RA.CULIND1.1.OV.EXIST2J.2,SWE,2014,5.34334,,
CE.RA.CULIND1.1.OV.EXIST2J.2,SWE,2015,5.60732,,
CE.RA.CULIND1.1.OV.EXIST2J.2,SXM,2013,1.80088,,
CE.RA.CULIND1.1.OV.EXIST2J.2,SYC,2012,0,NA,
CE.RA.CULIND1.1.OV.EXIST2J.2,TGO,2015,2.03497,,
CE.RA.CULIND1.1.OV.EXIST2J.2,TUR,2014,2.77119,,
CE.RA.CULIND1.1.OV.EXIST2J.2,UGA,2012,0.78715,,
CE.RA.CULIND1.1.OV.EXIST2J.2,VNM,2014,0.17584,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,AGO,2014,0.00114,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,ARG,2016,2.37473,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,ARM,2014,7.48549,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,ARM,2015,1.81947,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,AUT,2014,2.78156,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,AUT,2015,2.81072,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,BEL,2014,2.57596,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,BEL,2015,2.60123,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,BGR,2014,1.98900,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,BGR,2015,2.15376,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,BIH,2014,4.66140,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,BIH,2015,3.97383,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,BMU,2010,3.19012,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,BOL,2011,2.13533,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,BOL,2015,3.76818,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,BRN,2014,2.35719,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,CAN,2015,3.06132,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,CHE,2014,3.11452,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,CHL,2013,1.93740,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,COL,2015,1.08753,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,CPV,2015,1.12553,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,CRI,2015,1.77208,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,CYM,2016,2.55623,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,CZE,2014,2.62547,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,CZE,2015,2.84789,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,DEU,2015,4.20989,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,DNK,2013,2.70163,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,DNK,2014,2.69012,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,DOM,2013,0.61830,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,ECU,2013,0.06299,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,ECU,2015,2.55921,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,ESP,2014,2.97861,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,ESP,2015,2.99171,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,EST,2014,4.37544,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,EST,2015,4.78574,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,FIN,2014,4.39722,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,FIN,2015,5.18703,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,FRA,2014,2.55267,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,FRA,2015,2.45684,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,GHA,2014,2.28775,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,GRC,2015,2.23225,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,HND,2010,1.22991,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,HND,2015,2.85113,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,HRV,2015,5.66201,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,HUN,2014,2.42446,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,HUN,2015,2.59984,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,ISL,2015,6.31464,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,ISR,2014,3.10324,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,ITA,2014,2.40493,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,ITA,2015,2.40520,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,KOR,2014,2.79541,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,KOR,2015,2.81456,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,LKA,2015,1.28085,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,LTU,2014,3.07356,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,LTU,2015,2.97656,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,LUX,2014,3.15767,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,LUX,2015,2.54163,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,LVA,2014,4.53312,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,LVA,2015,4.35219,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MAC,2014,3.27235,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MAC,2015,3.30391,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MDA,2014,1.26731,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MDA,2015,1.41735,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MDV,2014,3.28012,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MEX,2014,6.88915,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MEX,2015,6.86777,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MKD,2014,1.76993,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MKD,2015,1.53373,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MLI,2014,3.02229,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MLI,2015,2.49966,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MLT,2014,4.95996,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MLT,2015,4.11499,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MNG,2014,1.45278,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MNG,2015,2.68367,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MOZ,2014,0.21187,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MYS,2014,1.30726,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,MYS,2015,1.35203,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,NIC,2009,0.77597,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,NLD,2014,2.80510,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,NLD,2015,2.86126,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,PAK,2014,1.28153,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,PAK,2015,1.47391,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,PAN,2013,1.22480,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,PAN,2016,0.98051,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,PER,2013,1.21982,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,PHL,2014,1.23529,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,PHL,2015,1.27671,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,PRI,2014,3.05581,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,PRI,2015,2.45601,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,PRT,2014,2.49688,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,PRT,2015,2.76802,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,PRY,2010,1.14327,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,PSE,2014,1.73429,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,PSE,2015,2.29610,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,ROU,2014,1.05923,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,ROU,2015,1.02000,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,RUS,2014,3.71749,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,SLV,2013,0.77680,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,SRB,2014,3.33496,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,SRB,2015,2.77245,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,SVK,2014,1.77317,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,SVK,2015,1.69135,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,SVN,2014,6.17107,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,SVN,2015,6.22452,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,SVN,2016,6.19041,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,SWE,2014,3.28563,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,SWE,2015,3.28692,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,SXM,2013,1.07566,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,SYC,2012,0,NA,
CE.RA.CULIND1.1.OV.ILOSTAT.1,TGO,2015,1.18531,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,THA,2014,1.75761,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,THA,2015,1.75411,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,TUR,2014,2.66464,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,TUR,2015,2.81175,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,UGA,2012,1.05258,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,URY,2013,1.79138,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,VNM,2014,0.99005,,
CE.RA.CULIND1.1.OV.ILOSTAT.1,VNM,2015,1.04069,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,AGO,2014,0.00092,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,ARG,2016,2.37056,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,ARM,2014,3.03412,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,ARM,2015,2.20312,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,AUT,2014,2.40063,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,AUT,2015,1.80000,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,BEL,2014,1.83674,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,BEL,2015,1.54736,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,BMU,2010,3.12500,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,BOL,2011,2.17425,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,BOL,2015,3.84086,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,BRN,2014,2.76907,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,CAN,2015,3.39456,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,CHE,2014,2.49863,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,CHL,2013,2.68394,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,COL,2015,1.47091,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,CPV,2015,1.56596,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,CRI,2015,3.18298,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,CYM,2016,4.09141,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,CZE,2014,2.09047,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,CZE,2015,2.01231,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,DEU,2015,4.32109,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,DNK,2013,2.99781,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,DNK,2014,2.83915,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,DOM,2013,0.50773,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,ECU,2013,0.14767,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,ECU,2015,2.22449,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,ESP,2014,3.41896,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,ESP,2015,2.70176,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,EST,2014,3.48869,,
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.AGEGR.15,EST,2015,6.59216,,
